cluster_id,text,suggested_label,target,reason,self_consistency,fact_match,misweighted,hallucinated_context
f5912db50ca0_s004,"DBC3871 operated across 2 distinct workstations with earliest and latest logon hours of 7 and 13, matching DBC3871's expected behavioral patterns.",Grounded,1.0,"All facts and numbers mentioned in the sentence (2 distinct workstations, earliest logon hour of 7, and latest logon hour of 13) accurately reflect the provided context facts without any ungrounded causal claims.",0.3,0.7142857142857143,1.0,1.0
18e17c90ab42_s017,"CKB3745 maintained standard work routines across 5 active days on 1 workstation, visiting 36 distinct web domains.",Grounded,1.0,All numbers and claims in the sentence correctly correspond to the provided facts without hallucination or improper causal claims.,0.1,0.8,1.0,0.0
8e5edfc946dc_s021,"BYF3784 showed typical activity in all other areas during week 2010-W10, including visiting 0 leak-publication sites, using 1 workstation, and logging activity on 5 days.",Grounded,1.0,"All numbers stated in the sentence match the provided facts: 0 leak-publication sites matches F002, 1 workstation matches F005, and 5 days with activity matches F006.",0.1,1.0,0.0,1.0
3e66ce37ce56_s006,The 203 web requests logged by ACG3819 in week 2010-W12 also exceeded the typical benchmark of 145 web requests across 370 same-role peers.,Not Grounded,0.0,The sentence contains numbers and facts (a benchmark of 145 web requests and 370 peers) that are not present in the provided evidence or context facts.,1.0,1.0,0.0,1.0
e3f011c3ec36_s001,"During week 2011-W09, ASW1918 performed 20 file operations, which is clearly above ASW1918's recent typical value of 6 file operations and far above the peer typical value of 1 file operation across 82 same-role peers.",Not Grounded,0.0,"The sentence introduces several numerical facts that are not present in the provided facts, including the recent typical value of 6 file operations, the peer typical value of 1 file operation, and the count of 82 same-role peers.",0.8,1.0,0.0,1.0
3c69bdc9c618_s003,"Although user APP1054 operated across 21 distinct workstations over 5 active days, the 20 job-search site visits by user APP1054 represent an isolated behavioral anomaly that warrants a routine review.",Grounded,1.0,"All numbers (21 distinct workstations, 5 active days, 20 job-search site visits) match the given facts and there are no unsupported causal assertions.",0.2,0.7142857142857143,1.0,0.0
7fada4352ec5_s013,"User CKM0405 exhibited standard browsing metrics elsewhere, including 0 visits to leak-publication sites, 2 visits to cloud-storage sites, and 65 distinct web domains visited.",Grounded,1.0,All facts and numbers mentioned in the sentence directly match the context facts without any unsupported causal claims or discrepancies.,0.1,1.0,0.0,0.0
b7ae7039c79a_s010,"BHM0430's role as a Manager in PurchasingAndContracts could potentially involve reviewing candidate profiles or job boards, though 35 visits to job-search sites by BHM0430 remains above typical levels.",Grounded,1.0,"The numeric claim of 35 visits to job-search sites accurately matches evidence fact F001, and no unsupported causal links or conflicting numerical statements are made.",0.1,0.75,0.0,1.0
40c1ded6454e_s003,"Other weekly metrics for BHD2088 remained within normal ranges, including 10 logon events, 6 file operations, and 3 removable device connections.",Grounded,1.0,"All numbers stated in the sentence (10 logon events, 6 file operations, and 3 removable device connections) perfectly match the provided context facts, and no unsupported causal claims are made.",0.6,1.0,0.0,1.0
0f2bfce42a6a_s008,"CMM0764 engaged in activity across 7 days with recorded activity using 1 workstation, with earliest logon at hour 8 and latest logon at hour 14.",Grounded,1.0,"All numerical facts in the sentence (7 days with recorded activity, 1 workstation, earliest logon at hour 8, latest logon at hour 14) directly and accurately match the provided facts, and no causal misattributions are made.",0.4,0.8333333333333334,1.0,0.0
57e2811903d8_s009,"User CJH2330 showed standard background behavior with 0 removable device connections, 7 logon events, and 1 distinct workstation used during week 2010-W43.",Grounded,1.0,"All numerical values mentioned in the sentence (0 removable device connections, 7 logon events, and 1 distinct workstation used) accurately match the provided context facts without any invalid causal claims.",0.2,1.0,0.0,0.0
a62202f24090_s009,The observed increase to 570 web requests by ANC1950 represents a minor volume anomaly without supporting indicators of compromise.,Grounded,1.0,The sentence accurately reports 570 web requests corresponding to fact F001 without violating any causal rules or introducing conflicting numbers.,0.3,0.6666666666666666,0.0,0.0
303f37e93c18_s015,The 8 visits to job-search sites by AZG2343 constitute the sole anomalous metric for AZG2343 during week 2010-W11.,Grounded,1.0,"The sentence accurately reflects the numerical evidence of 8 visits to job-search sites, correctly references this as the sole evidence anomaly among the contextual metrics, and contains no ungrounded causal claims or numeric discrepancies.",0.1,1.0,0.0,0.0
6e61fd69f28f_s001,"During week 2010-W22, user CMM0764 generated 665 web requests, which triggered rule R5 because 665 web requests is far above the same-role peer typical of 380 web requests across 82 peers.",Not Grounded,0.0,"The sentence introduces ungrounded numeric claims not provided in the evidence or context facts, including a peer typical value of 380 web requests and a count of 82 peers.",0.2,1.0,0.0,1.0
71fa5c465829_s002,The 25 visits to job-search sites by user APS3553 stand well above the typical 1 visit observed across 101 peers in the same role.,Not Grounded,0.0,The sentence references peer statistics ('typical 1 visit observed across 101 peers') that are not present or supported in the provided facts.,1.0,0.8,0.0,1.0
ad9d37221747_s006,"User CQA3849 operated on 1 workstation across 5 recorded days, visiting 60 distinct web domains.",Grounded,1.0,"All numerical claims in the sentence accurately reflect the context facts: 1 distinct workstation, 5 days with recorded activity, and 60 distinct web domains visited.",1.0,1.0,1.0,0.0
a3eac18aaef6_s023,CJC1433 also surpassed CJC1433's personal typical baseline of 475 web requests with these 570 web requests.,Not Grounded,0.0,"The sentence mentions a baseline of 475 web requests, which is not present in the provided facts.",1.0,0.6666666666666666,0.0,1.0
fbb1d60746e6_s007,DAM0096 conducted 31 visits to job-search sites while otherwise maintaining standard baseline metrics such as logging in between hour 7 and hour 10.,Grounded,1.0,"All facts stated in the sentence perfectly match the evidence and context facts, with 31 visits to job-search sites and logon hours ranging between hour 7 and hour 10, without any improper causal attributions.",0.2,1.0,0.0,1.0
7c83bb7ec78e_s008,"AFB3228 logged on 9 times across 5 active days during week 2010-W10, which is fully consistent with AFB3228's typical 10 logon events.",Not Grounded,0.0,"The sentence mentions 'typical 10 logon events', which is not supported by any of the provided evidence or context facts.",0.2,1.0,1.0,1.0
dfe054c253fe_s001,"CAR2748 logged 63 visits to job-search sites during week 2010-W34, which is clearly above CAR2748's recent typical baseline of 27.50 visits and exceeds the peer typical value of 2 visits across 100 peers.",Not Grounded,0.0,The sentence includes numerical claims regarding a baseline of 27.50 visits and a peer typical value of 2 visits across 100 peers that are not supported by the provided facts.,0.4,0.8571428571428571,0.0,1.0
7947eb097376_s025,"While the volume of DBT0141 copying 20 files to removable media warrants brief verification, the overall evidence of policy deviation by DBT0141 remains thin.",Grounded,1.0,"The numeric value of 20 files copied to removable media matches evidence fact F001, and no unsupported causal links or false numbers are present.",0.9,1.0,0.0,0.0
15aac9c0f5c4_s022,The evidence for potential security risk by BPN3051 is thin and consistent with an incidental increase in routine file transfers by BPN3051.,Not Grounded,0.0,"The sentence introduces claims regarding a specific entity (BPN3051) and qualitative assessments (e.g., potential security risk being thin, incidental increase in routine file transfers) that are completely unsupported and unmentioned by the provided facts.",0.5,1.0,0.0,0.0
648c079b2a3e_s001,"During week 2010-W26, CJH3136 generated 630 web requests, which is clearly above CJH3136's own recent typical level of 540 web requests and above the typical level of 475 web requests across 268 same-role peers.",Not Grounded,0.0,"The sentence includes numerical claims (own recent typical level of 540 web requests, typical level of 475 web requests, and 268 same-role peers) that are not present in the provided facts.",1.0,1.0,0.0,1.0
459ef454d098_s002,The count of 31 visits to job-search sites by DBC3871 is also notably higher than the typical value of 3 visits to job-search sites among 93 peers in the same mathematician role.,Not Grounded,0.0,"The sentence introduces numerical and factual claims not present in the evidence or context facts, including a typical value of 3 visits, a peer group of 93 peers, and the mathematician role.",0.9,1.0,0.0,1.0
2b6e701fd1af_s005,User ATC1587 generated an alert for browsing behavior during week 2010-W30 by recording 36 visits to job-search sites.,Grounded,1.0,The claim of 36 visits to job-search sites matches the evidence fact F001 perfectly with no unsupported causal attributions.,1.0,0.6666666666666666,0.0,0.0
5b97ba5a5959_s014,The 665 web requests by CMM0764 could reflect routine application testing or documentation access within CMM0764's role as a ComputerProgrammer.,Grounded,1.0,"The only numeric fact in the sentence is 665 web requests, which accurately matches F001 (665.0). No incorrect causal links between evidence and context facts are made.",0.5,1.0,0.0,0.0
800975431af2_s005,User BMS0925 triggered an alert for overall activity volume during week 2010-W16 due to executing 47 file operations.,Grounded,1.0,"The numeric claim of 47 file operations matches the evidence fact F001, and the causal statement correctly attributes the alert to an evidence fact rather than an ungrounded context fact.",0.9,1.0,0.0,0.0
26a8782c0d9d_s013,The 10 job-search site visits by CAV1868 appear to be an isolated anomaly with low risk.,Grounded,1.0,"The numeric claim of 10 job-search site visits directly matches the evidence fact F001, and there are no unsupported causal claims.",0.5,1.0,0.0,0.0
83516c44ecd2_s011,This pattern suggests BCH1138 may be actively seeking external employment opportunities without engaging in abnormal file movement.,Grounded,1.0,The sentence accurately summarizes the observed pattern of elevated job-search site activity alongside low/zero data-exfiltration or leak activity without introducing hallucinated metrics or invalid causal claims.,0.5,0.5,0.0,0.0
a6961bf97cf5_s014,BFD1111 accessed 56 distinct web domains and 14 cloud-storage sites from 1 distinct workstation.,Grounded,1.0,"All numbers and metrics in the sentence perfectly match the provided facts: 56 distinct web domains (F004), 14 visits to cloud-storage sites (F003), and 1 distinct workstation (F005).",0.1,0.8,1.0,0.0
29a8f8779242_s010,CMT0267 maintained standard schedule metrics with earliest and latest logons at hour 9 across 5 days of activity on 1 workstation.,Grounded,1.0,"All numeric facts (earliest logon at 9, latest logon at 9, 5 days with activity, 1 workstation) perfectly match the context facts F007, F008, F006, and F005 without invalid causal inferences.",0.2,1.0,1.0,0.0
07a3f9ca93bf_s011,"Aside from the 17 visits to job-search sites, user BHG0258 exhibited typical baseline behaviors by logging in at hour 8 across 5 days of activity on 1 workstation in week 2011-W04.",Grounded,1.0,"All numerical facts in the sentence (17 visits to job-search sites, logon hour 8, 5 days of activity, and 1 workstation) perfectly match the provided evidence and context facts, and no unsupported causal claims are made.",0.5,1.0,0.0,1.0
9e207d27906f_s007,"While AGL1301 browsed job-search sites more than usual, the low absolute count of 9 visits suggests casual job browsing by AGL1301.",Grounded,1.0,"The sentence mentions 9 visits to job-search sites, which exactly matches evidence fact F001 (visits to job-search sites = 9.0), and correctly reflects that it was elevated/anomalous without any invalid causal linkages.",0.6,0.6,0.0,1.0
58a633943630_s003,BCS1604 maintained standard weekly activity across 5 days and visited 60 distinct web domains from 1 workstation.,Grounded,1.0,"All numerical claims in the sentence (5 days of activity, 60 distinct web domains, and 1 workstation) accurately reflect the provided context facts with no hallucinated figures or invalid causal statements.",1.0,0.8,1.0,0.0
5cc2c37b8587_s003,BXT2678 conducted 0 removable device connections outside working hours and maintained logon times between hour 7 and hour 13 across 5 days of activity.,Grounded,1.0,"All stated values, including 0 removable device connections outside working hours, logon hours between 7 and 13, and 5 days of activity, perfectly match the provided context facts without any ungrounded claims or causal fallacies.",0.2,0.8333333333333334,1.0,0.0
fc49ea353bf7_s002,"AMJ2374 also performed 38 file operations during week 2010-W08, exceeding the personal baseline of 22 file operations and the peer typical count of 1 file operation across 80 peers.",Not Grounded,0.0,"The sentence introduces several numerical facts that are not present in the provided evidence or context facts, including the personal baseline of 22 file operations, the peer typical count of 1 file operation, and the count of 80 peers.",1.0,1.0,0.0,1.0
1ea5c5d5e3c8_s013,"CSL0428 exhibited standard activity in other areas, logging 5 days with recorded activity, using 1 workstation, and recording 0 visits to leak-publication sites.",Grounded,1.0,All numeric values and statements in the sentence match the provided context facts accurately without any unsupported causal claims.,0.1,1.0,0.0,0.0
2959bac1247d_s004,"User BCS1604 maintained standard weekly behavior in other areas, including 810 web requests and 0 removable device connections during week 2010-W42.",Grounded,1.0,"The numeric facts mentioned (810 web requests and 0 removable device connections) match the provided context facts F006 and F007 accurately, and no unsupported causal links are made.",0.3,1.0,0.0,0.0
6a036ddc14ee_s001,"User ABS0677 triggered a detection alert during week 2011-W03 because user ABS0677 performed 20 file operations, which is far above the typical 1 file operation observed across 366 same-role peers and above the personal typical baseline of 4.50 file operations for user ABS0677.",Not Grounded,0.0,"The sentence introduces ungrounded numeric claims not provided in the evidence or context facts, including typical peer statistics (1 file operation, 366 peers) and a personal baseline value (4.50 file operations).",0.4,1.0,0.0,1.0
c2905fc9e123_s003,"Other weekly metrics for AHC1994 remained within expected baselines, such as AHC1994 recording 3 removable device connections against a typical baseline of 3.50 removable device connections.",Not Grounded,0.0,"The sentence introduces a baseline figure of 3.50 removable device connections, which is not present in the provided facts.",0.2,1.0,0.0,1.0
0c7a026df7ea_s004,User CTC0421 accessed 0 leak-publication sites and made 3 visits to cloud-storage sites while generating 14 visits to job-search sites during week 2010-W22.,Grounded,1.0,"All numeric values in the sentence accurately reflect the facts: 0 visits to leak-publication sites, 3 visits to cloud-storage sites, and 14 visits to job-search sites, with no invalid causal claims.",0.3,1.0,0.0,0.0
4851a7947364_s012,appears low.,Not Grounded,0.0,"The sentence is an incomplete statement without factual context or numbers, making an unsubstantiated qualitative assessment not directly supported by the provided facts.",1.0,1.0,1.0,0.0
84188b95d3b5_s018,"Other weekly actions for user DBC3871 remained within baseline expectations, such as user DBC3871 recording 12 logon events across 2 distinct workstations.",Grounded,1.0,"The sentence accurately reflects the numerical facts: 12 logon events (F002) and 2 distinct workstations used (F005), with no unwarranted causal claims.",0.2,1.0,0.0,1.0
8dbd3fb4966c_s016,The evidence of 20 visits to job-search sites by BCZ1345 is relatively thin and indicates routine career exploration rather than policy violations regarding sensitive data.,Grounded,1.0,"The numeric claim of 20 visits to job-search sites directly matches the evidence fact F001, and there are no unsupported causal links or conflicting numbers.",0.5,1.0,0.0,0.0
439927da6f97_s001,"During week 2010-W16, BYF3784 generated an alert for browsing job-search sites atypical for the role by visiting job-search sites 25 times compared to a personal typical baseline of 3.50 visits and a peer typical baseline of 2 visits across 328 peers.",Not Grounded,0.0,"The sentence mentions baseline values (personal typical baseline of 3.50 visits, peer typical baseline of 2 visits, and 328 peers) that are not provided anywhere in the evidence or context facts.",1.0,1.0,0.0,1.0
6f93d6509983_s001,"During week 2011-W17, user BCM3794 logged 1134 web requests, which is clearly above user BCM3794's own recent typical value of 972 web requests and far above the typical 810 web requests observed among 328 same-role peers.",Not Grounded,0.0,"The sentence introduces several numerical claims that are not present in the provided facts, including the typical value of 972 web requests, the peer typical value of 810 web requests, and the count of 328 same-role peers.",1.0,1.0,0.0,1.0
6179299e51c0_s017,"AAS3428 exhibited standard activity across 7 days in week 2010-W38 with 43 emails sent, 2 workstations used, and logons occurring between hour 8 and hour 15.",Grounded,1.0,"All numerical values in the sentence (7 days with activity, 43 emails sent, 2 workstations used, earliest logon hour 8, and latest logon hour 15) precisely match the provided context facts with no unsupported causal claims.",0.1,0.8571428571428571,1.0,0.0
0b68c282c592_s002,"The primary evidence for the alert is the volume of 570 web requests generated by BHD2088, representing the sole metric triggering the alert for overall activity volume far outside the peer distribution.",Grounded,1.0,The sentence accurately reports the 570 web requests from the evidence fact without misrepresenting any context facts or introducing ungrounded causal claims.,0.6,1.0,0.0,1.0
ed49c4a26fcf_s006,CBC3175 conducted all recorded activity across 5 days from 1 distinct workstation with the earliest logon hour at 8 and the latest logon hour at 13.,Grounded,1.0,"All numbers and contextual details in the sentence (5 days of recorded activity, 1 distinct workstation, earliest logon hour at 8, and latest logon hour at 13) accurately reflect the provided facts without introducing ungrounded causal claims.",0.3,0.8333333333333334,1.0,0.0
cf52d813d666_s005,"User BCM3794 typically conducts 6.50 file operations, while 328 same-role peers typically recorded only 1 file operation during week 2011-W09.",Not Grounded,0.0,"The sentence mentions values such as 6.50 file operations, 328 peers, and 1 file operation, none of which appear in the provided evidence or context facts.",0.2,0.8,0.0,1.0
4af98ba83304_s016,"Aside from file operations, BBM2604 showed regular behavior, including 9 logon events between hour 7 and hour 13 across 5 days with recorded activity.",Grounded,1.0,"All numerical values and statements in the sentence match the provided facts exactly, and there are no unsupported causal claims.",0.1,0.8333333333333334,0.0,0.0
576fe8c1b645_s002,User ID AAS3428 exceeded the typical peer baseline of 810 web requests across 328 peers and also surpassed the recent typical baseline of 972 web requests for User ID AAS3428.,Not Grounded,0.0,"The sentence introduces multiple numerical claims (peer baseline of 810 web requests across 328 peers, and recent typical baseline of 972 web requests) that are not present in the provided evidence or context facts.",0.7,0.7142857142857143,0.0,1.0
3f687565b65a_s002,The 665 web requests recorded for CMM0764 were clearly above CMM0764's recent typical baseline of 570 web requests and the same-role peer typical volume of 475 web requests across 82 peers.,Not Grounded,0.0,"The sentence introduces several numeric claims (baseline of 570 web requests, peer typical volume of 475 web requests, and 82 peers) that are not present in the provided facts.",1.0,1.0,0.0,1.0
937a9dae1ab2_s007,"Aside from ABM3203 browsing job-search sites 37 times, ABM3203 accessed 60 distinct web domains and logged on between hour 6 and hour 7.",Grounded,1.0,"All facts cited in the sentence (37 job-search site visits, 60 distinct web domains, and logons spanning between hour 6 and hour 7) match the provided evidence and context facts accurately without improper causal claims.",0.1,0.75,0.0,0.0
d957a282e20d_s017,DFC2060 recorded 0 removable device connections and 9 logon events across 7 days with recorded activity in week 2010-W06.,Grounded,1.0,"All numeric facts mentioned in the sentence (0 removable device connections, 9 logon events, and 7 days with recorded activity) match the provided context facts exactly, with no causal misattributions.",0.3,1.0,0.0,0.0
8e5edfc946dc_s012,"BYF3784 likely browsed career opportunities independently, presenting a minimal security threat given the absence of anomalous data movement by BYF3784.",Grounded,1.0,"The sentence provides a high-level qualitative assessment consistent with the provided evidence (job-search browsing activity) and context facts (no leak publication visits, standard activity), with no conflicting numeric claims or invalid causal attribution.",0.5,1.0,0.0,0.0
1d5955d78452_s016,"DCB0401 demonstrated typical weekly behavior otherwise, logging 28 visits to cloud-storage sites and accessing 1 workstation across 5 active days between logon hours 8 and 13.",Grounded,1.0,"All numerical values mentioned in the sentence perfectly correspond to the given context facts (28 visits to cloud-storage sites, 1 workstation, 5 active days, logon hours between 8 and 13) and there are no unsubstantiated causal claims.",0.1,1.0,0.0,1.0
c97750bcdd45_s015,CMM0764 maintained ordinary operational context during week 2010-W42 by using 2 distinct workstations and recording 0 file operations.,Grounded,1.0,"The sentence accurately reflects the numerical values in the facts: 2 distinct workstations and 0 file operations, without any unsupported causal claims or hallucinations.",0.1,1.0,1.0,0.0
2621089240eb_s016,"All other recorded behaviors for user APS1968 remained standard during week 2011-W17, including 1 removable device connection, 1 distinct workstation used, and 6 logon events.",Grounded,1.0,"All stated numeric facts (1 removable device connection, 1 distinct workstation used, and 6 logon events) are fully supported by the context facts, and no unsupported causal claims are made.",0.2,1.0,0.0,0.0
70a8b3ba44af_s015,"User DAR0709 performed all actions from 1 distinct workstation across 7 days with recorded activity, with earliest and latest logon hours between 7 and 13.",Grounded,1.0,"All facts stated in the sentence (1 distinct workstation, 7 days with recorded activity, earliest logon hour 7, and latest logon hour 13) perfectly match the context facts without any ungrounded claims or causal misattributions.",0.1,1.0,1.0,0.0
d69189b8a28c_s005,"User CDE1846 accessed 52 distinct web domains during week 2011-W19, consistent with the usual baseline of 54.50 domains for CDE1846.",Not Grounded,0.0,"The sentence references a baseline of 54.50 domains, which is not present in the provided facts.",0.3,1.0,1.0,1.0
bb51c7cb5508_s001,"DBC3871 generated 570 web requests during week 2010-W20, which is elevated compared to DBC3871's recent typical volume of 475 web requests and the peer typical volume of 475 web requests across 93 peers.",Not Grounded,0.0,"The sentence references typical volumes of 475 web requests and a peer group of 93 peers, none of which are present in the provided facts.",0.2,1.0,0.0,1.0
4a66d73f2bb9_s010,"User DEF0998 also recorded 49 visits to cloud-storage sites during week 2010-W07, which is consistent with user DEF0998's own recent typical value of 46.50 visits to cloud-storage sites.",Not Grounded,0.0,"The sentence references a typical value of 46.50 visits to cloud-storage sites, which is not present in the provided facts.",0.7,1.0,1.0,1.0
ad88584dd1f1_s004,The primary driver for review is that BXT2678 copied 27 files to removable media as part of 33 total file operations.,Grounded,1.0,All facts cited in the sentence directly match the provided evidence and context data (27 files copied to removable media out of 33 file operations).,0.1,1.0,0.0,0.0
a8731de3ad68_s014,"Given that 570 web requests is the only anomalous data point for CJC1433 during week 2011-W02, the overall security concern for CJC1433 remains very low.",Grounded,1.0,"The numeric value of 570 web requests matches the evidence fact, and no invalid causal claims or ungrounded numeric values were introduced.",0.1,1.0,0.0,0.0
6823ce9e64fb_s018,CFS1611 recorded 0 visits to leak-publication sites and visited 91 distinct web domains on 1 workstation.,Grounded,1.0,"All numerical facts mentioned in the sentence perfectly match the provided context facts (0 visits to leak-publication sites, 91 distinct web domains visited, and 1 distinct workstation used), with no improper causal claims.",0.1,0.8,1.0,0.0
a3eac18aaef6_s017,"The typical count among 366 same-role peers was also 475 web requests, making CJC1433's 570 web requests the critical evidence for the alert.",Not Grounded,0.0,"The sentence introduces numerical claims not present in the facts, including '366 same-role peers' and '475 web requests'.",1.0,1.0,0.0,1.0
1f6f7bde919e_s015,"User AAS3428 demonstrated normal operational patterns in non-flagged areas, including 11 logon events and 0 removable device connections.",Grounded,1.0,"The sentence mentions 11 logon events and 0 removable device connections, which directly match context facts F002 and F004 without introducing unsupported causal claims or hallucinated numbers.",0.5,1.0,0.0,1.0
94ed4ac523e2_s001,"During week 2010-W31, user DGE3194 recorded 36 visits to job-search sites, triggering a detection rule for job-search browsing atypical for a scientist.",Grounded,1.0,The sentence correctly reports 36 visits to job-search sites matching evidence fact F001 without misattributing causality to context facts.,0.9,1.0,0.0,0.0
2fbe21e32634_s010,User CDS3824 accessed 54 distinct web domains from 1 distinct workstation across 5 days with recorded activity in week 2010-W29.,Grounded,1.0,"All numbers in the sentence (54 distinct web domains, 1 distinct workstation, 5 days with recorded activity) perfectly match the provided context facts with no causal misattributions.",0.1,1.0,1.0,0.0
12b75174bddd_s010,Automated job alerts or background tab refreshes might have caused CAR2900's count of 51 visits to job-search sites across the 5 days with recorded activity.,Grounded,1.0,"All numerical values match the evidence and context facts, with 51 visits to job-search sites and 5 days with recorded activity. No improper causal links between context facts and evidence facts are asserted.",0.1,0.75,0.0,0.0
e72f594d3fd6_s008,"BCM3794 maintained normal baseline values across other metrics by recording 0 removable device connections, 5 file operations, and 7 logon events at hour 8.",Grounded,1.0,"All numeric facts referenced in the sentence (0 removable device connections, 5 file operations, 7 logon events, and the logon hour of 8) accurately match the context facts without invalid causal claims.",0.2,0.8333333333333334,1.0,1.0
ec8c82b7d1ee_s010,User BXT2678 logged on between hour 7 and hour 12 and had 0 removable device connections outside working hours during week 2010-W19.,Grounded,1.0,"All numeric details in the sentence (earliest logon at hour 7, latest logon at hour 12, and 0 removable device connections outside working hours) correctly match the provided facts without unwarranted causal claims.",0.1,1.0,1.0,0.0
cae90bc6c3d2_s001,User CJH2330 triggered a detection alert during week 2010-W48 by recording 7 file operations when CJH2330 typically records 1 file operation and 328 same-role peers also typically record 1 file operation.,Not Grounded,0.0,"The sentence introduces several numerical facts that are not present in the evidence or context facts, including that the user typically records 1 file operation and that 328 same-role peers typically record 1 file operation.",1.0,1.0,0.0,1.0
e7954caeb0e8_s014,CAM2468 shows an isolated spike in employment-related web navigation without broader system anomalies.,Grounded,1.0,"The statement accurately summarizes an isolated increase in job-search site visits without evidence of broader system anomalies or false causal links, matching the provided facts.",0.5,0.5,0.0,0.0
f8081e90b41a_s002,The 28 visits to job-search sites by user DAS3775 represent the only anomalous metric detected in week 2010-W18.,Grounded,1.0,"The sentence accurately reports the 28 visits to job-search sites, which is the single evidence fact (anomalous metric) provided, and makes no unsubstantiated causal claims.",0.9,1.0,0.0,0.0
583950a8b66a_s017,User ANL3024 recorded an earliest logon at hour 1 and a latest logon at hour 20 during week 2010-W17.,Grounded,1.0,The sentence accurately reflects the numerical facts provided in F006 and F007 with no unsupported causal claims.,0.7,0.75,0.0,0.0
29c48627dee3_s006,AZA1012 recorded 22 visits to cloud-storage sites and 0 visits to leak-publication sites during week 2010-W07.,Grounded,1.0,"The sentence accurately reports 22 visits to cloud-storage sites and 0 visits to leak-publication sites, fully matching facts F003 and F002 without unsupported causal claims.",0.5,0.75,1.0,0.0
4a73cb16a09e_s012,"The 12 file operations represent the sole elevated indicator for user ACB3123, making this alert appear fairly minor in nature for user ACB3123.",Grounded,1.0,"The numeric claim of 12 file operations matches the evidence fact F001, which is the only evidence anomaly listed, and no improper causal claims were made.",0.1,1.0,0.0,0.0
9c1f8c2736ec_s006,User AME1490 logged 0 visits to leak-publication sites and 0 visits to cloud-storage sites across 7 days with recorded activity in week 2010-W27.,Grounded,1.0,All facts and numbers mentioned in the sentence directly match the provided evidence and context facts without introducing any unsupported claims or improper causal statements.,0.2,1.0,1.0,0.0
e8a70e7ef72a_s004,"The evidence against user APP1054 consists solely of 13 job-search site visits, which represents a low overall volume of personal browsing activity.",Grounded,1.0,The sentence accurately reflects the single evidence fact of 13 job-search site visits without hallucinating numbers or misattributing causality.,0.6,1.0,0.0,0.0
63862e4cb5eb_s011,CFS1611 maintained typical routine metrics in week 2010-W18 by visiting 2 cloud-storage sites and 84 distinct web domains.,Grounded,1.0,"The numbers in the sentence accurately reflect the facts provided: 2 visits to cloud-storage sites (F003) and 84 distinct web domains visited (F004), without any unsupported causal claims or hallucinations.",0.4,1.0,1.0,1.0
3a0053d76e75_s009,This single anomalous metric of 19 job-search visits suggests external job-hunting by user CRL3842 without broader policy violations.,Grounded,1.0,The sentence correctly states the 19 visits to job-search sites from the evidence fact and accurately notes it as the single anomalous metric without making unsupported causal claims.,0.7,0.6666666666666666,0.0,0.0
066181f5f25a_s001,"BLB1876 was flagged during week 2010-W10 because BLB1876 generated 570 web requests, which is elevated compared to the personal typical baseline of 475 web requests for BLB1876 and the peer typical value of 475 web requests across 366 peers.",Not Grounded,0.0,"The sentence references a personal typical baseline of 475 web requests, a peer typical value of 475 web requests, and a peer group of 366 peers, none of which are present in the provided facts.",1.0,1.0,0.0,1.0
ef814f7c1c44_s012,The evidence of anomalous behavior by ANC1950 is thin and likely reflects slight project-related web usage variations.,Not Grounded,0.0,"The sentence introduces ungrounded subjective interpretations and claims ('thin', 'likely reflects slight project-related web usage variations') that are not supported by the provided numerical facts.",0.5,0.5,0.0,0.0
076b6d24c7d5_s014,"The pattern suggests CNK1711 was casually browsing employment opportunities, making the overall security risk low.",Grounded,1.0,The statement interprets the recorded job-search site visits without making any unsupported numeric claims or invalid causal attributions.,0.4,0.5,0.0,0.0
9c33f0269d3c_s001,"During week 2010-W12, AZG2343 generated 8 visits to job-search sites, which triggered an alert because AZG2343 typically has 0 visits to job-search sites and same-role peers typically have 1 visit across 318 peers.",Not Grounded,0.0,"The sentence introduces ungrounded numerical facts and baseline/peer statistics (such as 'typically has 0 visits', 'peers typically have 1 visit', and '318 peers') that are not present in the provided facts.",1.0,1.0,0.0,1.0
4992402c05a7_s004,"Other weekly metrics for user CMM0764 remained baseline, including 0 file operations and 0 removable device connections across 15 logon events.",Grounded,1.0,"All numeric facts (0 file operations, 0 removable device connections, and 15 logon events) accurately reflect the provided context facts without any ungrounded causal claims.",0.4,1.0,0.0,1.0
4ac9ed36de84_s005,CBC3175 also exceeded CBC3175's own recent typical volume of 6 file operations by logging 17 file operations.,Not Grounded,0.0,"The sentence claims a typical volume of 6 file operations, which is not present or supported by the provided facts.",1.0,0.6666666666666666,0.0,1.0
8e834566847d_s003,"Other monitored activities for CJH3136 remained normal, including CJH3136 performing 8 file operations against an expected baseline of 9.50 and recording 0 removable device connections.",Not Grounded,0.0,"The sentence mentions an 'expected baseline of 9.50' for file operations, which is not present in the provided facts.",0.2,1.0,0.0,1.0
2e6fc7598d42_s019,The observed web request volume of 700 requests for BZB3532 most likely reflects routine professional browsing by BZB3532.,Grounded,1.0,"The numeric value of 700 web requests perfectly matches the evidence fact F001, and no unsupported causal connections or hallucinated numbers are present.",0.1,0.75,0.0,0.0
5b8a11f710d0_s005,"CHL3430 was flagged during week 2010-W22 for generating 26 visits to job-search sites, which is far above the typical 0 visits for CHL3430.",Not Grounded,0.0,The claim that the typical visits to job-search sites for CHL3430 is 0 is not supported by the provided facts.,0.9,1.0,0.0,1.0
